7.493912965300514317e-02,7.493912965300514317e-02,2.915132143501900086e-01,2.997565186120205727e-01,0.000000000000000000e+00,6.032599937066913665e-01,7.493912965300514317e-02,2.248173889590154018e-01,7.493912965300514317e-02,2.248173889590154018e-01,7.493912965300514317e-02,2.248173889590154018e-01,7.493912965300514317e-02,2.915132143501900086e-01,2.248173889590154018e-01,7.493912965300514317e-02,2.248173889590154018e-01,2.248173889590154018e-01,1.498782593060102863e-01,7.493912965300514317e-02,7.493912965300514317e-02
8.137119411134509372e-02,1.627423882226901874e-01,2.847991793897078350e-01,3.254847764453803749e-01,0.000000000000000000e+00,6.330678901862648589e-01,8.137119411134509372e-02,1.627423882226901874e-01,8.137119411134509372e-02,2.441135823340352673e-01,8.137119411134509372e-02,2.441135823340352673e-01,8.137119411134509372e-02,2.847991793897078350e-01,8.137119411134509372e-02,1.627423882226901874e-01,1.627423882226901874e-01,1.627423882226901874e-01,1.627423882226901874e-01,8.137119411134509372e-02,8.137119411134509372e-02
0.000000000000000000e+00,1.520735352356040182e-01,2.478798624340345647e-01,1.520735352356040182e-01,3.801838380890100733e-01,5.520269329052426288e-01,7.603676761780200910e-02,1.520735352356040182e-01,3.041470704712080364e-01,2.281103028534060551e-01,7.603676761780200910e-02,7.603676761780200910e-02,3.041470704712080364e-01,2.478798624340345647e-01,2.281103028534060551e-01,7.603676761780200910e-02,7.603676761780200910e-02,1.520735352356040182e-01,7.603676761780200910e-02,7.603676761780200910e-02,7.603676761780200910e-02
6.755085462264534546e-02,1.351017092452906909e-01,2.553422304735993853e-01,2.702034184905813818e-01,2.702034184905813818e-01,5.714802301075797564e-01,6.755085462264534546e-02,2.702034184905813818e-01,2.702034184905813818e-01,2.026525638679360641e-01,6.755085462264534546e-02,2.026525638679360641e-01,1.351017092452906909e-01,2.553422304735993853e-01,2.026525638679360641e-01,1.351017092452906909e-01,6.755085462264534546e-02,2.026525638679360641e-01,6.755085462264534546e-02,6.755085462264534546e-02,6.755085462264534546e-02
7.113327357946430674e-02,7.113327357946430674e-02,2.795537651672947432e-01,2.845330943178572269e-01,0.000000000000000000e+00,6.024988272180628046e-01,3.556663678973215892e-01,1.422665471589286135e-01,7.113327357946430674e-02,2.133998207383929480e-01,7.113327357946430674e-02,2.133998207383929480e-01,7.113327357946430674e-02,2.795537651672947432e-01,2.133998207383929480e-01,1.422665471589286135e-01,1.422665471589286135e-01,1.422665471589286135e-01,1.422665471589286135e-01,7.113327357946430674e-02,7.113327357946430674e-02
7.851528777890498523e-02,1.570305755578099705e-01,2.496786151369178586e-01,2.355458633367149557e-01,2.355458633367149557e-01,5.087790648073042821e-01,7.851528777890498523e-02,3.140611511156199409e-01,1.570305755578099705e-01,2.355458633367149557e-01,7.851528777890498523e-02,3.140611511156199409e-01,1.570305755578099705e-01,2.496786151369178586e-01,2.355458633367149557e-01,1.570305755578099705e-01,7.851528777890498523e-02,2.355458633367149557e-01,7.851528777890498523e-02,7.851528777890498523e-02,7.851528777890498523e-02
7.542784509824873584e-02,7.542784509824873584e-02,2.722945208046779197e-01,1.508556901964974717e-01,1.508556901964974717e-01,5.317663079426535599e-01,7.542784509824873584e-02,3.771392254912436237e-01,3.017113803929949434e-01,1.508556901964974717e-01,7.542784509824873584e-02,3.017113803929949434e-01,1.508556901964974717e-01,2.722945208046779197e-01,2.262835352947461798e-01,7.542784509824873584e-02,7.542784509824873584e-02,2.262835352947461798e-01,7.542784509824873584e-02,7.542784509824873584e-02,7.542784509824873584e-02
6.973660088899938381e-02,1.394732017779987676e-01,2.350123449959279631e-01,2.789464035559975352e-01,2.092098026669981792e-01,5.704453952720149879e-01,6.973660088899938381e-02,3.486830044449969468e-01,1.394732017779987676e-01,2.092098026669981792e-01,6.973660088899938381e-02,2.789464035559975352e-01,6.973660088899938381e-02,2.350123449959279631e-01,2.092098026669981792e-01,1.394732017779987676e-01,2.092098026669981792e-01,1.394732017779987676e-01,6.973660088899938381e-02,6.973660088899938381e-02,6.973660088899938381e-02
6.675689395279890692e-02,2.670275758111956277e-01,2.690302826297796268e-01,1.335137879055978138e-01,0.000000000000000000e+00,5.660984607197347973e-01,3.337844697639945069e-01,2.002706818583967208e-01,2.002706818583967208e-01,2.002706818583967208e-01,6.675689395279890692e-02,1.335137879055978138e-01,2.670275758111956277e-01,2.690302826297796268e-01,2.002706818583967208e-01,1.335137879055978138e-01,6.675689395279890692e-02,2.002706818583967208e-01,6.675689395279890692e-02,6.675689395279890692e-02,6.675689395279890692e-02
6.512135119565741481e-02,1.953640535869722583e-01,2.507172021032810783e-01,2.604854047826296592e-01,6.512135119565741481e-02,5.216220230772159461e-01,6.512135119565741481e-02,3.256067559782870879e-01,2.604854047826296592e-01,1.953640535869722583e-01,6.512135119565741481e-02,2.604854047826296592e-01,2.604854047826296592e-01,2.507172021032810783e-01,1.953640535869722583e-01,1.953640535869722583e-01,6.512135119565741481e-02,1.953640535869722583e-01,6.512135119565741481e-02,6.512135119565741481e-02,6.512135119565741481e-02
6.654653291204917775e-02,1.996395987361475333e-01,2.402329838124975248e-01,2.661861316481967110e-01,1.996395987361475333e-01,5.436851738914417753e-01,6.654653291204917775e-02,3.327326645602459165e-01,2.661861316481967110e-01,1.996395987361475333e-01,6.654653291204917775e-02,2.661861316481967110e-01,1.330930658240983555e-01,2.402329838124975248e-01,1.996395987361475333e-01,1.330930658240983555e-01,6.654653291204917775e-02,1.996395987361475333e-01,6.654653291204917775e-02,6.654653291204917775e-02,6.654653291204917775e-02
6.518264983148963632e-02,2.607305993259585453e-01,2.300947539051584056e-01,2.607305993259585453e-01,0.000000000000000000e+00,5.736073185171087774e-01,6.518264983148963632e-02,2.607305993259585453e-01,2.607305993259585453e-01,1.955479494944689089e-01,6.518264983148963632e-02,2.607305993259585453e-01,1.955479494944689089e-01,2.300947539051584056e-01,1.955479494944689089e-01,1.303652996629792726e-01,1.303652996629792726e-01,1.955479494944689089e-01,6.518264983148963632e-02,1.303652996629792726e-01,6.518264983148963632e-02
6.689738478392361076e-02,2.675895391356944431e-01,2.227682913304656342e-01,2.675895391356944431e-01,0.000000000000000000e+00,4.836680919877677787e-01,6.689738478392361076e-02,3.344869239196180954e-01,2.675895391356944431e-01,2.006921543517708462e-01,6.689738478392361076e-02,2.675895391356944431e-01,2.006921543517708462e-01,2.227682913304656342e-01,2.006921543517708462e-01,1.337947695678472215e-01,1.337947695678472215e-01,2.675895391356944431e-01,6.689738478392361076e-02,1.337947695678472215e-01,6.689738478392361076e-02
7.195635748549963906e-02,2.878254299419985562e-01,2.576037597980886940e-01,1.439127149709992781e-01,2.158690724564989172e-01,5.360748632669722902e-01,2.158690724564989172e-01,2.878254299419985562e-01,2.878254299419985562e-01,1.439127149709992781e-01,7.195635748549963906e-02,7.195635748549963906e-02,2.158690724564989172e-01,2.576037597980886940e-01,2.158690724564989172e-01,1.439127149709992781e-01,7.195635748549963906e-02,2.158690724564989172e-01,7.195635748549963906e-02,7.195635748549963906e-02,7.195635748549963906e-02
8.655209520742135343e-02,8.655209520742135343e-02,3.167806684591621402e-01,1.731041904148427069e-01,0.000000000000000000e+00,5.850921636021683137e-01,8.655209520742135343e-02,1.731041904148427069e-01,1.731041904148427069e-01,2.596562856222640603e-01,8.655209520742135343e-02,2.596562856222640603e-01,8.655209520742135343e-02,3.167806684591621402e-01,2.596562856222640603e-01,1.731041904148427069e-01,8.655209520742135343e-02,2.596562856222640603e-01,8.655209520742135343e-02,8.655209520742135343e-02,8.655209520742135343e-02
7.180779099451915781e-02,7.180779099451915781e-02,2.613803592200497627e-01,2.872311639780766312e-01,0.000000000000000000e+00,5.249149521699351117e-01,7.180779099451915781e-02,3.590389549725958029e-01,7.180779099451915781e-02,1.436155819890383156e-01,7.180779099451915781e-02,2.872311639780766312e-01,2.872311639780766312e-01,2.613803592200497627e-01,2.154233729835574873e-01,1.436155819890383156e-01,1.436155819890383156e-01,2.154233729835574873e-01,7.180779099451915781e-02,1.436155819890383156e-01,7.180779099451915781e-02
7.206374846164503856e-02,2.882549938465801542e-01,2.349278199849628157e-01,2.882549938465801542e-01,0.000000000000000000e+00,5.455225758546529136e-01,7.206374846164503856e-02,3.603187423082251928e-01,2.882549938465801542e-01,2.161912453849351157e-01,7.206374846164503856e-02,7.206374846164503856e-02,7.206374846164503856e-02,2.349278199849628157e-01,2.161912453849351157e-01,1.441274969232900771e-01,1.441274969232900771e-01,1.441274969232900771e-01,1.441274969232900771e-01,7.206374846164503856e-02,7.206374846164503856e-02
6.732416340888061623e-02,2.692966536355224649e-01,2.309218804924605128e-01,2.692966536355224649e-01,2.019724902266418487e-01,5.473454485141994175e-01,6.732416340888061623e-02,3.366208170444030534e-01,1.346483268177612325e-01,2.019724902266418487e-01,6.732416340888061623e-02,1.346483268177612325e-01,2.692966536355224649e-01,2.309218804924605128e-01,2.019724902266418487e-01,1.346483268177612325e-01,1.346483268177612325e-01,2.019724902266418487e-01,6.732416340888061623e-02,6.732416340888061623e-02,6.732416340888061623e-02
7.075388655980470454e-02,2.830155462392188181e-01,2.624969191368754506e-01,1.415077731196094091e-01,7.075388655980470454e-02,5.844271029839868126e-01,3.537694327990235088e-01,2.122616596794140997e-01,1.415077731196094091e-01,2.122616596794140997e-01,7.075388655980470454e-02,7.075388655980470454e-02,1.415077731196094091e-01,2.624969191368754506e-01,2.122616596794140997e-01,1.415077731196094091e-01,7.075388655980470454e-02,2.122616596794140997e-01,7.075388655980470454e-02,1.415077731196094091e-01,7.075388655980470454e-02
7.119890761208449992e-02,2.847956304483379997e-01,2.235645699019453425e-01,2.847956304483379997e-01,7.119890761208449992e-02,4.912724625233830800e-01,7.119890761208449992e-02,3.559945380604225273e-01,2.847956304483379997e-01,1.423978152241689998e-01,7.119890761208449992e-02,1.423978152241689998e-01,2.135967228362534998e-01,2.228525808258244867e-01,2.135967228362534998e-01,7.119890761208449992e-02,1.423978152241689998e-01,2.847956304483379997e-01,7.119890761208449992e-02,1.423978152241689998e-01,7.119890761208449992e-02
6.265092333160762750e-02,2.506036933264305100e-01,2.543627487263269149e-01,2.506036933264305100e-01,3.132546166580381097e-01,4.680023972871089066e-01,3.132546166580381097e-01,2.506036933264305100e-01,2.506036933264305100e-01,1.253018466632152550e-01,6.265092333160762750e-02,2.506036933264305100e-01,6.265092333160762750e-02,2.543627487263269149e-01,1.879527699948228547e-01,1.253018466632152550e-01,1.253018466632152550e-01,1.879527699948228547e-01,6.265092333160762750e-02,6.265092333160762750e-02,6.265092333160762750e-02
6.021514042763410901e-02,6.021514042763410901e-02,2.155702027309301105e-01,1.204302808552682180e-01,6.021514042763410623e-01,4.178930745677807423e-01,6.021514042763410901e-02,3.010757021381705312e-01,2.408605617105364360e-01,1.204302808552682180e-01,1.806454212829023132e-01,2.408605617105364360e-01,6.021514042763410901e-02,2.155702027309301105e-01,1.806454212829023132e-01,1.204302808552682180e-01,6.021514042763410901e-02,1.204302808552682180e-01,6.021514042763410901e-02,1.204302808552682180e-01,6.021514042763410901e-02
7.233392742758022742e-02,2.893357097103209097e-01,2.553387638193581610e-01,2.893357097103209097e-01,0.000000000000000000e+00,5.750547230492627504e-01,7.233392742758022742e-02,2.170017822827406684e-01,2.893357097103209097e-01,1.446678548551604548e-01,7.233392742758022742e-02,2.170017822827406684e-01,7.233392742758022742e-02,2.553387638193581610e-01,2.170017822827406684e-01,1.446678548551604548e-01,1.446678548551604548e-01,2.170017822827406684e-01,7.233392742758022742e-02,7.233392742758022742e-02,7.233392742758022742e-02
5.648017721797645579e-02,1.129603544359529116e-01,2.321335283658832460e-01,2.259207088719058232e-01,5.083215949617880813e-01,4.021388617919923747e-01,2.824008860898822859e-01,2.259207088719058232e-01,2.259207088719058232e-01,1.694405316539293604e-01,5.648017721797645579e-02,1.694405316539293604e-01,2.259207088719058232e-01,2.321335283658832460e-01,1.694405316539293604e-01,1.129603544359529116e-01,1.129603544359529116e-01,1.694405316539293604e-01,1.129603544359529116e-01,1.129603544359529116e-01,5.648017721797645579e-02
6.481131846518048412e-02,1.296226369303609682e-01,2.035075399806667296e-01,1.296226369303609682e-01,3.888679107910829047e-01,4.601603611027814122e-01,3.240565923259024483e-01,1.944339553955414523e-01,2.592452738607219365e-01,1.944339553955414523e-01,6.481131846518048412e-02,2.592452738607219365e-01,2.592452738607219365e-01,2.028594267960149022e-01,1.944339553955414523e-01,1.944339553955414523e-01,6.481131846518048412e-02,1.944339553955414523e-01,6.481131846518048412e-02,6.481131846518048412e-02,6.481131846518048412e-02
0.000000000000000000e+00,8.255828618871380309e-02,2.658376815276584648e-01,1.651165723774276062e-01,0.000000000000000000e+00,5.894661633874165307e-01,8.255828618871380309e-02,1.651165723774276062e-01,3.302331447548552124e-01,1.651165723774276062e-01,8.255828618871380309e-02,2.476748585661414093e-01,2.476748585661414093e-01,2.658376815276584648e-01,2.476748585661414093e-01,8.255828618871380309e-02,8.255828618871380309e-02,2.476748585661414093e-01,8.255828618871380309e-02,1.651165723774276062e-01,8.255828618871380309e-02
6.252187427122204988e-02,2.500874970848881995e-01,2.125743725221549696e-01,1.250437485424440998e-01,5.626968684409984212e-01,4.707897132623020675e-01,6.252187427122204988e-02,2.500874970848881995e-01,2.500874970848881995e-01,1.875656228136661496e-01,6.252187427122204988e-02,6.252187427122204988e-02,6.252187427122204988e-02,2.125743725221549696e-01,1.875656228136661496e-01,1.250437485424440998e-01,6.252187427122204988e-02,1.875656228136661496e-01,6.252187427122204988e-02,1.250437485424440998e-01,6.252187427122204988e-02
0.000000000000000000e+00,2.735686313551971005e-01,2.393725524357974699e-01,2.735686313551971005e-01,4.103529470327956230e-01,4.992627522232346848e-01,1.367843156775985503e-01,2.051764735163978115e-01,2.735686313551971005e-01,1.367843156775985503e-01,6.839215783879927513e-02,1.367843156775985503e-01,6.839215783879927513e-02,2.393725524357974699e-01,2.051764735163978115e-01,1.367843156775985503e-01,1.367843156775985503e-01,2.051764735163978115e-01,6.839215783879927513e-02,6.839215783879927513e-02,6.839215783879927513e-02
7.569502201361047455e-02,3.027800880544418982e-01,2.467657717643701454e-01,1.513900440272209491e-01,0.000000000000000000e+00,5.472750091584037690e-01,1.513900440272209491e-01,1.513900440272209491e-01,3.027800880544418982e-01,3.027800880544418982e-01,7.569502201361047455e-02,2.270850660408314514e-01,7.569502201361047455e-02,2.467657717643701454e-01,2.270850660408314514e-01,1.513900440272209491e-01,7.569502201361047455e-02,2.270850660408314514e-01,7.569502201361047455e-02,1.513900440272209491e-01,7.569502201361047455e-02
6.311996840734271363e-02,6.311996840734271363e-02,2.455366771045631447e-01,2.524798736293708545e-01,5.680797156660843950e-01,4.077549959114338818e-01,1.262399368146854273e-01,2.524798736293708545e-01,2.524798736293708545e-01,1.893599052220281409e-01,6.311996840734271363e-02,6.311996840734271363e-02,6.311996840734271363e-02,2.455366771045631447e-01,1.893599052220281409e-01,1.262399368146854273e-01,1.262399368146854273e-01,1.893599052220281409e-01,6.311996840734271363e-02,1.262399368146854273e-01,6.311996840734271363e-02
7.831417865723366845e-02,3.132567146289346738e-01,2.459065209837137111e-01,1.566283573144673369e-01,0.000000000000000000e+00,6.476582574953223537e-01,7.831417865723366845e-02,2.349425359717010053e-01,3.132567146289346738e-01,7.831417865723366845e-02,7.831417865723366845e-02,1.566283573144673369e-01,7.831417865723366845e-02,2.451233791971413611e-01,2.349425359717010053e-01,1.566283573144673369e-01,7.831417865723366845e-02,1.566283573144673369e-01,7.831417865723366845e-02,7.831417865723366845e-02,7.831417865723366845e-02
8.040702780352106116e-02,2.412210834105631696e-01,2.733838945319715941e-01,1.608140556070421223e-01,2.412210834105631696e-01,5.716939676830347095e-01,8.040702780352106116e-02,2.412210834105631696e-01,1.608140556070421223e-01,2.412210834105631696e-01,8.040702780352106116e-02,1.608140556070421223e-01,8.040702780352106116e-02,2.733838945319715941e-01,2.412210834105631696e-01,1.608140556070421223e-01,8.040702780352106116e-02,2.412210834105631696e-01,8.040702780352106116e-02,1.608140556070421223e-01,8.040702780352106116e-02
7.385623072604158290e-02,2.954249229041663316e-01,2.873007375243017969e-01,2.954249229041663316e-01,0.000000000000000000e+00,5.723857881268222814e-01,7.385623072604158290e-02,2.215686921781247765e-01,2.215686921781247765e-01,2.215686921781247765e-01,7.385623072604158290e-02,7.385623072604158290e-02,7.385623072604158290e-02,2.873007375243017969e-01,2.215686921781247765e-01,1.477124614520831658e-01,1.477124614520831658e-01,2.215686921781247765e-01,7.385623072604158290e-02,7.385623072604158290e-02,7.385623072604158290e-02
6.248893116380999091e-02,2.499557246552399636e-01,2.318339346177350491e-01,2.499557246552399636e-01,1.874667934914299727e-01,5.467781476833374343e-01,3.124446558190499545e-01,3.124446558190499545e-01,6.248893116380999091e-02,1.874667934914299727e-01,1.249778623276199818e-01,2.499557246552399636e-01,6.248893116380999091e-02,2.318339346177350491e-01,1.874667934914299727e-01,1.249778623276199818e-01,6.248893116380999091e-02,1.874667934914299727e-01,6.248893116380999091e-02,1.249778623276199818e-01,6.248893116380999091e-02
6.690951310082421388e-02,2.676380524032968555e-01,2.716526231893462984e-01,1.338190262016484278e-01,6.690951310082421388e-02,3.981116029499041087e-01,3.345475655041210694e-01,3.345475655041210694e-01,2.007285393024726416e-01,2.007285393024726416e-01,6.690951310082421388e-02,2.676380524032968555e-01,2.007285393024726416e-01,2.716526231893462984e-01,2.007285393024726416e-01,1.338190262016484278e-01,6.690951310082421388e-02,2.676380524032968555e-01,1.338190262016484278e-01,1.338190262016484278e-01,6.690951310082421388e-02
7.015388400142015535e-02,7.015388400142015535e-02,2.904370797658794023e-01,2.806155360056806214e-01,2.104616520042604522e-01,5.198402804505233288e-01,7.015388400142015535e-02,2.806155360056806214e-01,2.806155360056806214e-01,1.403077680028403107e-01,7.015388400142015535e-02,2.104616520042604522e-01,7.015388400142015535e-02,2.904370797658794023e-01,2.104616520042604522e-01,1.403077680028403107e-01,2.806155360056806214e-01,1.403077680028403107e-01,7.015388400142015535e-02,1.403077680028403107e-01,7.015388400142015535e-02
